author,status,title,update_time,url,word_count
 响尾叶子, 连载中,交界小店, 2017-09-30 11:48:33,http://www.23us.so/xiaoshuo/18457.html, 79918字
 树下狐狸, 连载中,穹荒世界, 2017-09-29 22:15:36,http://www.23us.so/xiaoshuo/18639.html, 86500字
 寒烽, 连载中,武士世界, 2017-09-30 08:11:35,http://www.23us.so/xiaoshuo/18271.html, 124519字
 云淡风轻07, 连载中,言魔论, 2017-09-30 10:53:47,http://www.23us.so/xiaoshuo/18203.html, 85032字
 寒冰曳, 连载中,女巫撞花轿：寻夫记, 2017-09-30 14:00:02,http://www.23us.so/xiaoshuo/14558.html, 64940字
 深海孔雀, 连载中,我有一块领地, 2017-10-06 00:21:35,http://www.23us.so/xiaoshuo/16646.html, 2684字
 吐舌头的懒猫, 连载中,一卦问天, 2017-09-30 16:21:21,http://www.23us.so/xiaoshuo/14312.html, 398952字
 资产暴增, 连载中,机械神皇, 2017-09-30 17:14:55,http://www.23us.so/xiaoshuo/11649.html, 891337字
 干越箫声, 连载中,法眼至尊, 2017-09-30 16:59:54,http://www.23us.so/xiaoshuo/16160.html, 688839字
 老牛十八岁, 连载中,重生恶魔纪元, 2017-09-30 17:59:48,http://www.23us.so/xiaoshuo/14357.html, 259464字
 十两桃花, 连载中,超神下载器, 2017-09-30 18:04:25,http://www.23us.so/xiaoshuo/16093.html, 167223字
 花家一棵草, 连载中,店主那座塔, 2017-09-30 19:59:47,http://www.23us.so/xiaoshuo/18091.html, 498409字
 皇天域, 连载中,大道藏经阁, 2017-09-30 20:03:30,http://www.23us.so/xiaoshuo/14469.html, 67967字
 游十六, 连载中,都市之超凡高手, 2017-09-30 19:58:55,http://www.23us.so/xiaoshuo/14459.html, 29306字
 韩家老大, 连载中,霸道邪医, 2017-09-30 22:21:06,http://www.23us.so/xiaoshuo/15514.html, 11992106字
 胖子爱吃炖豆角, 连载中,弃僧, 2017-10-01 00:09:58,http://www.23us.so/xiaoshuo/14006.html, 1514615字
 玄云篆太虚, 连载中,万古神巅, 2017-09-26 18:24:50,http://www.23us.so/xiaoshuo/15866.html, 329832字
 夏川飞鸟, 连载中,直播我的女巫生涯, 2017-09-30 22:55:03,http://www.23us.so/xiaoshuo/14441.html, 55834字
 飙车小能手, 连载中,斗宠狂潮, 2017-09-30 22:36:36,http://www.23us.so/xiaoshuo/17286.html, 901759字
 不言小佛, 连载中,神级融合系统, 2017-09-26 16:07:42,http://www.23us.so/xiaoshuo/16874.html, 1968292字
 小蜜蜡, 连载中,御品香尊, 2017-09-26 21:34:23,http://www.23us.so/xiaoshuo/19070.html, 45437字
 金梦龙, 连载中,逍遥闲帝, 2017-09-26 17:00:47,http://www.23us.so/xiaoshuo/18769.html, 386848字
 河在, 连载中,紫木燃天, 2017-09-26 22:34:46,http://www.23us.so/xiaoshuo/18384.html, 49990字
 纳兰凌风, 连载中,我的女友是妖精, 2017-09-26 23:51:30,http://www.23us.so/xiaoshuo/15474.html, 576969字
 创, 连载中,无限TV, 2017-09-27 00:33:49,http://www.23us.so/xiaoshuo/18834.html, 202906字
 恬殇狐, 连载中,荒玄帝尊, 2017-09-27 09:50:58,http://www.23us.so/xiaoshuo/17804.html, 31477字
 君不见, 连载中,神奇顺风车, 2017-09-27 17:33:08,http://www.23us.so/xiaoshuo/14676.html, 13672字
 罪蝶, 连载中,混沌血时代, 2017-09-28 09:04:41,http://www.23us.so/xiaoshuo/18849.html, 29038字
 加勒比海贼, 连载中,阴司代言人, 2017-09-28 10:56:58,http://www.23us.so/xiaoshuo/19053.html, 219986字
 冰狱竹天, 连载中,罪赎世界之复仇, 2017-09-28 13:21:43,http://www.23us.so/xiaoshuo/18300.html, 192854字
 吴氏天书, 连载中,元素大陆下的第一法师, 2017-09-28 11:53:20,http://www.23us.so/xiaoshuo/19154.html, 241062字
 蚂蚁爱吃糖, 连载中,刀锋所指星河破, 2017-09-28 14:14:24,http://www.23us.so/xiaoshuo/17032.html, 331009字
 厚非, 连载中,李子涵传, 2017-09-29 08:56:44,http://www.23us.so/xiaoshuo/18937.html, 163404字
 泥白佛, 连载中,魂豆罗, 2017-09-29 11:34:09,http://www.23us.so/xiaoshuo/16871.html, 8862字
 道衍神机, 连载中,梦道霏花, 2017-09-28 21:47:46,http://www.23us.so/xiaoshuo/17933.html, 141262字
 省钱吃面, 连载中,六行者记, 2017-09-28 19:13:54,http://www.23us.so/xiaoshuo/16818.html, 181042字
 一撇日不尽, 连载中,神级复兴系统, 2017-09-29 03:06:00,http://www.23us.so/xiaoshuo/15856.html, 4536542字
 云夜之风, 连载中,万界穿梭直播, 2017-09-21 09:51:14,http://www.23us.so/xiaoshuo/17113.html, 887594字
 蔡长明, 连载中,武破邪尊, 2017-09-21 01:19:12,http://www.23us.so/xiaoshuo/18205.html, 95042字
 我吃西红柿, 连载中,雪鹰领主, 2017-09-21 10:17:32,http://www.23us.so/xiaoshuo/942.html, 673350字
 我吃西红柿, 连载中,盘龙, 2017-09-21 10:22:17,http://www.23us.so/xiaoshuo/10638.html, 13514字
 破铜一块, 连载中,永夜魔殿, 2017-09-21 13:14:32,http://www.23us.so/xiaoshuo/19056.html, 213464字
 白皓灵, 连载中,道玄的奇遇, 2017-09-21 22:39:39,http://www.23us.so/xiaoshuo/18438.html, 226214字
 爬上书山, 连载中,我是垂钓者, 2017-09-21 16:28:20,http://www.23us.so/xiaoshuo/15947.html, 1075982字
 护国五驸马, 连载中,应劫传说, 2017-09-21 22:22:54,http://www.23us.so/xiaoshuo/17898.html, 511474字
 草莓蛋黄派, 连载中,绝世丹神, 2017-09-21 23:47:31,http://www.23us.so/xiaoshuo/5524.html, 501939字
 狼影剑, 连载中,轮回武典, 2017-09-22 00:05:47,http://www.23us.so/xiaoshuo/1808.html, 1108932字
 寒上青云, 连载中,成为葫芦侠, 2017-09-22 01:33:52,http://www.23us.so/xiaoshuo/17726.html, 492413字
 纳兰凌风, 连载中,最强败家子2, 2017-09-21 20:38:02,http://www.23us.so/xiaoshuo/15845.html, 3816333字
 寒峰少, 连载中,雪月破天, 2017-09-21 23:48:08,http://www.23us.so/xiaoshuo/19075.html, 22984字
 青涩的书童, 连载中,骇世青莲, 2017-09-22 01:40:04,http://www.23us.so/xiaoshuo/17809.html, 394156字
 戏剧牡丹亭, 连载中,九洲燃纪, 2017-09-22 01:40:52,http://www.23us.so/xiaoshuo/17851.html, 19999字
 亦不二, 连载中,灵掌乾坤, 2017-09-22 11:02:13,http://www.23us.so/xiaoshuo/18572.html, 75152字
 万厕通, 连载中,邪能复兴, 2017-09-22 11:50:12,http://www.23us.so/xiaoshuo/17784.html, 367052字
 炸茄条, 连载中,诸天圣人系统, 2017-09-22 16:42:36,http://www.23us.so/xiaoshuo/18460.html, 75136字
 知秋, 完本,历史的尘埃, 2017-09-22 13:29:25,http://www.23us.so/xiaoshuo/19101.html, 4429428字
 江湖晓笙, 连载中,鸿蒙易天, 2017-09-22 22:53:44,http://www.23us.so/xiaoshuo/18305.html, 141999字
 俺会种地瓜, 连载中,异世之我欲乘风, 2017-09-22 21:55:42,http://www.23us.so/xiaoshuo/18870.html, 129696字
 冷疤, 连载中,鸿蒙易天, 2017-09-22 22:54:06,http://www.23us.so/xiaoshuo/18718.html, 163604字
 高森, 完本,召唤千军, 2017-09-23 05:04:30,http://www.23us.so/xiaoshuo/19128.html, 4182572字
 天山一尘, 连载中,打开玄关的秘诀, 2017-09-23 07:39:01,http://www.23us.so/xiaoshuo/19132.html, 110956字
 天约, 连载中,守望天际, 2017-09-23 20:57:07,http://www.23us.so/xiaoshuo/19156.html, 495756字
 怒火燎原, 连载中,超时空杂货铺, 2017-09-24 04:49:34,http://www.23us.so/xiaoshuo/19170.html, 222216字
 南山四鬼, 连载中,天赐武神, 2017-09-23 18:03:20,http://www.23us.so/xiaoshuo/17677.html, 87818字
 托钵村夫, 连载中,诸天圣元大传, 2017-09-24 11:15:54,http://www.23us.so/xiaoshuo/19182.html, 1330770字
 寒冬龟, 连载中,异世大陆之成神, 2017-09-24 19:30:00,http://www.23us.so/xiaoshuo/18683.html, 124344字
 君问天, 连载中,万界争雄, 2017-09-24 22:21:53,http://www.23us.so/xiaoshuo/13044.html, 6273字
 月拌红烧肉, 连载中,十链, 2017-09-24 23:35:43,http://www.23us.so/xiaoshuo/16958.html, 132976字
 能飞天的苏苏, 连载中,灵源之族乱, 2017-09-26 08:06:26,http://www.23us.so/xiaoshuo/18278.html, 139980字
 宫商难理, 连载中,药材开发商, 2017-09-24 22:43:24,http://www.23us.so/xiaoshuo/18840.html, 333614字
 夏水浮萍, 连载中,太荒纪元, 2017-09-25 16:03:33,http://www.23us.so/xiaoshuo/19099.html, 104160字
 呆萌小二货, 连载中,冷兵器时代的特种兵, 2017-09-25 00:28:27,http://www.23us.so/xiaoshuo/19012.html, 128970字
 极左龙, 连载中,王之财宝的奇迹, 2017-09-24 23:58:53,http://www.23us.so/xiaoshuo/17772.html, 860906字
 太山一毫芒, 连载中,蚍蜉撼树传, 2017-09-26 09:27:44,http://www.23us.so/xiaoshuo/18931.html, 19550字
 完颜小白, 完本,械医, 2017-09-25 05:21:24,http://www.23us.so/xiaoshuo/19215.html, 8583284字
 月清疯, 连载中,域神传, 2017-09-19 18:13:27,http://www.23us.so/xiaoshuo/18856.html, 124402字
 徐公子胜治, 完本,天枢, 2017-09-17 23:18:58,http://www.23us.so/xiaoshuo/18841.html, 3823132字
 七麒, 连载中,失落的奇幻世界, 2017-09-18 17:53:00,http://www.23us.so/xiaoshuo/15421.html, 1642616字
 诺尔尼拉, 连载中,恶魔猎手想回家, 2017-09-17 23:13:05,http://www.23us.so/xiaoshuo/16876.html, 534082字
 车澈, 连载中,天神作, 2017-09-18 18:49:42,http://www.23us.so/xiaoshuo/18325.html, 108537字
 月下老马1, 连载中,马天传奇, 2017-09-18 22:26:23,http://www.23us.so/xiaoshuo/17346.html, 238424字
 从容, 连载中,异界重生之打造快乐人生, 2017-09-19 11:02:30,http://www.23us.so/xiaoshuo/18885.html, 6591245字
 樵亭, 连载中,男配的寻道之旅, 2017-09-19 13:24:15,http://www.23us.so/xiaoshuo/18855.html, 50816字
 陌刀行, 完本,我真是大德鲁伊, 2017-09-20 02:19:37,http://www.23us.so/xiaoshuo/18914.html, 2879690字
 一梦侵城, 连载中,痕眠, 2017-09-20 09:04:28,http://www.23us.so/xiaoshuo/18341.html, 34704字
 舳屿, 连载中,逍遥途上指苍茫, 2017-09-19 18:58:16,http://www.23us.so/xiaoshuo/18900.html, 481911字
 鱼不会鸣, 连载中,史上最强仙侠游戏, 2017-09-19 23:43:58,http://www.23us.so/xiaoshuo/18909.html, 423440字
 海拉斯特黑袍, 连载中,有扇通往地下城的门, 2017-09-19 23:49:55,http://www.23us.so/xiaoshuo/15436.html, 3365334字
 李二少爷, 连载中,燃血上神天, 2017-09-20 05:01:48,http://www.23us.so/xiaoshuo/16796.html, 127517字
 磨刀霍霍.CS, 连载中,超凡配音, 2017-09-20 07:01:17,http://www.23us.so/xiaoshuo/18961.html, 209357字
 一目尽天涯, 连载中,西游直播间, 2017-09-20 07:01:43,http://www.23us.so/xiaoshuo/18991.html, 453793字
 阿伯带你尬舞, 连载中,杀破乾坤局中局, 2017-09-20 12:05:00,http://www.23us.so/xiaoshuo/18596.html, 98536字
 秦余, 连载中,星河旅行者, 2017-09-09 21:50:59,http://www.23us.so/xiaoshuo/17700.html, 32761字
 戏水金鱼, 连载中,天道银行, 2017-09-09 23:58:42,http://www.23us.so/xiaoshuo/15194.html, 2083字
 Nan珂一梦, 连载中,绝世神脑, 2017-09-20 19:31:31,http://www.23us.so/xiaoshuo/18447.html, 79766字
 说想, 连载中,生命设计师, 2017-09-20 23:00:52,http://www.23us.so/xiaoshuo/19030.html, 0字
 邪王天君, 连载中,天云大陆之唐天, 2017-09-09 18:13:58,http://www.23us.so/xiaoshuo/8583.html, 270883字
 重新站起, 连载中,剑皇王浩宇, 2017-09-10 11:01:15,http://www.23us.so/xiaoshuo/17572.html, 10444字
 脏舍, 连载中,北海之墓, 2017-09-10 01:47:32,http://www.23us.so/xiaoshuo/18519.html, 134102字
 辰东, 完本,长生界, 2017-09-09 14:52:51,http://www.23us.so/xiaoshuo/18498.html, 6930347字
 武凡凯, 连载中,前石今生, 2017-09-10 11:58:54,http://www.23us.so/xiaoshuo/18202.html, 208222字
 永澳, 连载中,执教乾坤, 2017-09-10 21:00:01,http://www.23us.so/xiaoshuo/18075.html, 157532字
 古木金戈, 连载中,超能教师系统, 2017-09-10 22:26:37,http://www.23us.so/xiaoshuo/16953.html, 57448字
 京城浪子, 连载中,孤岛世界, 2017-09-11 08:35:55,http://www.23us.so/xiaoshuo/15588.html, 1356718字
 洵直不渝, 连载中,神话北宋传, 2017-09-10 21:02:28,http://www.23us.so/xiaoshuo/18485.html, 59651字
 龙巽, 连载中,抽奖诸天, 2017-09-11 11:04:39,http://www.23us.so/xiaoshuo/14419.html, 141931字
 吸星, 连载中,我是如来, 2017-09-11 10:46:38,http://www.23us.so/xiaoshuo/17971.html, 408843字
 前辈请留步, 连载中,虫族碾压诸天万界, 2017-09-11 16:28:52,http://www.23us.so/xiaoshuo/16456.html, 315932字
 白干饭本尊, 连载中,位面守护局, 2017-09-12 00:07:29,http://www.23us.so/xiaoshuo/16090.html, 293433字
 独脚木偶, 连载中,最强救世魔王, 2017-09-11 23:08:19,http://www.23us.so/xiaoshuo/17099.html, 410757字
 七壹壹, 连载中,冰融雪倾城, 2017-09-11 23:14:09,http://www.23us.so/xiaoshuo/18218.html, 328320字
 逆风的墙, 连载中,死亡穿行, 2017-09-12 11:08:06,http://www.23us.so/xiaoshuo/18365.html, 35714字
 百晓点灯, 连载中,全职村民, 2017-09-11 17:28:13,http://www.23us.so/xiaoshuo/17170.html, 2916字
 纯白印记, 连载中,超元入侵, 2017-09-12 03:18:38,http://www.23us.so/xiaoshuo/16397.html, 287016字
 覃三璃, 连载中,心道星辰, 2017-09-12 01:01:09,http://www.23us.so/xiaoshuo/18244.html, 103094字
 子玉子玉, 连载中,极恶殿, 2017-09-12 11:31:56,http://www.23us.so/xiaoshuo/18318.html, 131874字
 沐梦生, 连载中,白银之门, 2017-09-12 12:08:54,http://www.23us.so/xiaoshuo/17244.html, 793105字
 开荒, 完本,神煌, 2017-09-12 22:45:24,http://www.23us.so/xiaoshuo/18619.html, 8238316字
 夜问苍生, 连载中,地府纷纭录, 2017-09-12 23:11:21,http://www.23us.so/xiaoshuo/17281.html, 121728字
 砚中燃墨, 连载中,神级咒印师, 2017-09-12 15:50:32,http://www.23us.so/xiaoshuo/18539.html, 26988字
 妖蝠公子, 连载中,唯我医尊, 2017-09-12 23:16:45,http://www.23us.so/xiaoshuo/18620.html, 14874字
 神中指昂克, 连载中,施法者史诗2000年, 2017-09-13 19:54:29,http://www.23us.so/xiaoshuo/17941.html, 345034字
 叶狂徒, 连载中,拯救妖精, 2017-09-12 21:45:40,http://www.23us.so/xiaoshuo/17710.html, 99782字
 大米小麦0, 连载中,全能数学家, 2017-09-14 17:06:45,http://www.23us.so/xiaoshuo/14816.html, 939402字
 时光菌, 连载中,梦入电影世界, 2017-09-13 23:14:50,http://www.23us.so/xiaoshuo/17419.html, 1839297字
 牙齿, 连载中,苍白之手, 2017-09-13 23:32:15,http://www.23us.so/xiaoshuo/16015.html, 3014798字
 蛮山鬼, 连载中,深渊之最终恶魔, 2017-09-14 00:00:05,http://www.23us.so/xiaoshuo/16406.html, 617698字
 沉入太平洋, 连载中,超级都市传说, 2017-09-14 11:45:31,http://www.23us.so/xiaoshuo/15318.html, 10826字
 盐焗西瓜, 连载中,游戏灵幻, 2017-09-14 21:34:09,http://www.23us.so/xiaoshuo/18330.html, 119238字
 大家大大, 连载中,诸天最强服务商, 2017-09-14 23:54:56,http://www.23us.so/xiaoshuo/18263.html, 108171字
 红糖人参, 连载中,一杆烈霜天, 2017-09-15 04:19:52,http://www.23us.so/xiaoshuo/18717.html, 122292字
 失意的it男, 连载中,神火传说, 2017-09-15 08:03:22,http://www.23us.so/xiaoshuo/18638.html, 63172字
 不会哭泣的雨, 连载中,宝藏收割系统, 2017-09-15 08:38:07,http://www.23us.so/xiaoshuo/16085.html, 308680字
 垂天之翼, 连载中,都市咸鱼王, 2017-09-15 17:58:09,http://www.23us.so/xiaoshuo/16137.html, 1434559字
 闲阳水郡, 连载中,李运在周天, 2017-09-15 20:23:15,http://www.23us.so/xiaoshuo/17926.html, 167446字
 前世入梦, 连载中,我是大天尊, 2017-09-15 21:39:51,http://www.23us.so/xiaoshuo/16938.html, 197930字
 我丑到灵魂深处, 完本,妖神, 2017-09-15 22:02:23,http://www.23us.so/xiaoshuo/18750.html, 7024386字
 兔子来了, 连载中,至尊主播, 2017-09-15 23:17:58,http://www.23us.so/xiaoshuo/15663.html, 5550556字
 龙胆枪, 连载中,独武星河, 2017-09-15 06:07:06,http://www.23us.so/xiaoshuo/17215.html, 96530字
 酸奶拌饭, 连载中,炼丹士, 2017-09-16 01:18:34,http://www.23us.so/xiaoshuo/18588.html, 18273字
 秋波有悔, 连载中,远古使命, 2017-09-07 06:59:29,http://www.23us.so/xiaoshuo/18195.html, 96400字
 南乔之雪, 连载中,启缘录, 2017-09-16 17:42:20,http://www.23us.so/xiaoshuo/18787.html, 86294字
 铁家小三, 连载中,武逆苍澜, 2017-09-07 11:44:02,http://www.23us.so/xiaoshuo/10358.html, 43625字
 疯狂的石头怪, 连载中,英雄联盟之从小兵开始, 2017-09-07 17:51:34,http://www.23us.so/xiaoshuo/14932.html, 3434737字
 尘尘如殇, 连载中,无限世界御, 2017-09-07 16:44:55,http://www.23us.so/xiaoshuo/15119.html, 214485字
 笠苏遇静, 连载中,生存法则之夺命, 2017-09-07 12:55:25,http://www.23us.so/xiaoshuo/18335.html, 91000字
 卷芯的洋葱, 连载中,百战封神录, 2017-09-07 17:54:13,http://www.23us.so/xiaoshuo/18183.html, 64186字
 虾吃鱼, 连载中,我真是主人公, 2017-09-07 17:42:01,http://www.23us.so/xiaoshuo/17956.html, 218703字
 幽骨, 连载中,天刃噬心, 2017-09-07 21:01:13,http://www.23us.so/xiaoshuo/7641.html, 4768字
 倾生半拥, 连载中,我的影子会杀人, 2017-09-07 22:20:11,http://www.23us.so/xiaoshuo/17940.html, 144605字
 刀神李流水, 连载中,我在都市能升级, 2017-09-07 22:29:57,http://www.23us.so/xiaoshuo/17740.html, 172874字
 薄盐, 连载中,末世归来混都市, 2017-09-08 02:49:16,http://www.23us.so/xiaoshuo/17745.html, 32891字
 雨飘花兮, 连载中,六界传说之妖王灵洛, 2017-09-08 16:25:03,http://www.23us.so/xiaoshuo/18455.html, 754454字
 石兔, 连载中,都市最强逆袭, 2017-09-08 02:12:42,http://www.23us.so/xiaoshuo/18428.html, 1583070字
 下笔书风雷, 连载中,吃霸天下, 2017-09-08 10:44:28,http://www.23us.so/xiaoshuo/17903.html, 550669字
 布丁奶酪, 连载中,重生之全能教师, 2017-09-08 17:11:20,http://www.23us.so/xiaoshuo/18400.html, 1792024字
 茫然的小阿哥, 连载中,玄征记, 2017-09-08 22:00:09,http://www.23us.so/xiaoshuo/18056.html, 152758字
 万壁成牢, 连载中,龙的传人之超神学院, 2017-09-08 23:08:15,http://www.23us.so/xiaoshuo/18078.html, 703989字
 长生苹果, 连载中,重生之造化医圣, 2017-09-08 23:20:39,http://www.23us.so/xiaoshuo/18176.html, 310295字
